id,machine_failure,probability
201210,0,0.0073
201211,0,0.001
201212,0,0.0049
201213,0,0.0008
201214,0,0.0009
201215,0,0.0035
201216,0,0.0036
201217,0,0.0015
201218,0,0.0022
201219,0,0.0055
201220,0,0.0019
201221,0,0.0015
201222,0,0.0026
201223,0,0.0011
201224,0,0.0021
201225,0,0.0019
201226,0,0.0036
201227,0,0.0027
201228,0,0.004
201229,0,0.0054
201230,0,0.0029
201231,0,0.0009
201232,0,0.0026
201233,0,0.0032
201234,0,0.0017
201235,0,0.0026
201236,0,0.0054
201237,0,0.0023
201238,0,0.0132
201239,0,0.001
201240,0,0.0031
201241,0,0.0026
201242,0,0.0005
201243,0,0.0015
201244,0,0.0006
201245,0,0.0017
201246,0,0.0066
201247,0,0.004
201248,0,0.0011
201249,0,0.0341
201250,0,0.0025
201251,0,0.0027
201252,0,0.0099
201253,0,0.0017
201254,0,0.0031
201255,0,0.0111
201256,0,0.0068
201257,0,0.0014
201258,0,0.0015
201259,0,0.0074
201260,0,0.0026
201261,0,0.0021
201262,0,0.0092
201263,0,0.0062
201264,0,0.0012
201265,0,0.0008
201266,0,0.0061
201267,0,0.0024
201268,0,0.0015
201269,0,0.0008
201270,0,0.0043
201271,0,0.0044
201272,0,0.0019
201273,0,0.0215
201274,0,0.0024
201275,0,0.0025
201276,0,0.0036
201277,0,0.0022
201278,0,0.0009
201279,0,0.0028
201280,0,0.0031
201281,0,0.0014
201282,0,0.0017
201283,0,0.002
201284,0,0.0037
201285,0,0.007
201286,0,0.0011
201287,0,0.0031
201288,0,0.003
201289,0,0.0028
201290,0,0.0017
201291,0,0.0026
201292,0,0.0032
201293,0,0.0176
201294,0,0.0007
201295,0,0.0029
201296,0,0.0025
201297,0,0.0027
201298,0,0.0012
201299,0,0.0028
201300,0,0.0006
201301,0,0.0015
201302,0,0.0036
201303,0,0.0001
201304,0,0.0028
201305,0,0.0037
201306,0,0.0038
201307,0,0.0027
201308,0,0.0011
201309,0,0.005
201310,0,0.0067
201311,0,0.0022
201312,0,0.004
201313,0,0.0034
201314,0,0.0055
201315,0,0.0049
201316,0,0.0012
201317,0,0.0032
201318,0,0.005
201319,0,0.0188
201320,0,0.0057
201321,0,0.0008
201322,0,0.0037
201323,0,0.0021
201324,0,0.0064
201325,0,0.0036
201326,0,0.0015
201327,0,0.0007
201328,0,0.0028
201329,0,0.0016
201330,0,0.0004
201331,0,0.0041
201332,0,0.0019
201333,0,0.0039
201334,0,0.005
201335,0,0.0029
201336,0,0.0017
201337,0,0.0012
201338,0,0.0009
201339,0,0.0029
201340,0,0.0015
201341,0,0.0002
201342,0,0.0012
201343,0,0.0057
201344,0,0.0029
201345,0,0.0016
201346,0,0.0024
201347,0,0.0003
201348,0,0.0034
201349,0,0.0012
201350,0,0.0003
201351,0,0.0049
201352,0,0.0028
201353,0,0.0017
201354,0,0.0051
201355,0,0.0022
201356,0,0.0008
201357,0,0.0023
201358,0,0.0014
201359,0,0.0009
201360,0,0.0023
201361,0,0.0019
201362,0,0.0026
201363,0,0.002
201364,0,0.0017
201365,0,0.0011
201366,0,0.0007
201367,0,0.0038
201368,0,0.0138
201369,0,0.0025
201370,0,0.0013
201371,0,0.0014
201372,0,0.0055
201373,0,0.0029
201374,0,0.0014
201375,0,0.0158
201376,0,0.0013
201377,0,0.0009
201378,0,0.0012
201379,0,0.002
201380,0,0.0018
201381,0,0.0011
201382,0,0.0036
201383,0,0.0009
201384,1,0.9851
201385,0,0.0032
201386,0,0.0024
201387,0,0.0032
201388,0,0.004
201389,0,0.0007
201390,0,0.0007
201391,0,0.0032
201392,0,0.004
201393,0,0.0013
201394,0,0.0075
201395,0,0.0018
201396,0,0.0025
201397,0,0.0015
201398,0,0.0032
201399,0,0.0034
201400,0,0.0021
201401,0,0.0222
201402,0,0.0016
201403,0,0.0028
201404,0,0.0007
201405,0,0.0036
201406,0,0.0037
201407,0,0.0009
201408,0,0.0038
201409,0,0.0021
201410,0,0.0063
201411,0,0.0082
201412,0,0.0022
201413,1,0.9941
201414,0,0.0036
201415,0,0.0037
201416,0,0.0008
201417,0,0.0128
201418,0,0.0025
201419,0,0.0018
201420,0,0.0067
201421,0,0.0019
201422,0,0.003
201423,0,0.0021
201424,0,0.0073
201425,0,0.0023
201426,0,0.0015
201427,0,0.0032
201428,0,0.0019
201429,0,0.0026
201430,0,0.0018
201431,0,0.0015
201432,0,0.0016
201433,0,0.0015
201434,0,0.0085
201435,0,0.0016
201436,0,0.0008
201437,0,0.0019
201438,0,0.0104
201439,0,0.0009
201440,0,0.003
201441,0,0.0038
201442,0,0.0016
201443,0,0.0039
201444,0,0.0008
201445,0,0.0036
201446,0,0.0038
201447,0,0.0028
201448,0,0.0032
201449,0,0.0032
201450,0,0.0048
201451,0,0.0075
201452,0,0.0065
201453,0,0.001
201454,0,0.0024
201455,0,0.0025
201456,0,0.0008
201457,0,0.0041
201458,0,0.0041
201459,0,0.0072
201460,0,0.0029
201461,0,0.0007
201462,0,0.0027
201463,0,0.002
201464,0,0.0058
201465,0,0.006
201466,0,0.0036
201467,0,0.0031
201468,0,0.0169
201469,0,0.0013
201470,0,0.0197
201471,0,0.0169
201472,0,0.0047
201473,0,0.0443
201474,0,0.0067
201475,0,0.0027
201476,0,0.0038
201477,0,0.0014
201478,0,0.0024
201479,0,0.0024
201480,0,0.0021
201481,0,0.0012
201482,0,0.0019
201483,0,0.002
201484,0,0.0011
201485,0,0.0025
201486,0,0.0037
201487,0,0.0026
201488,0,0.0054
201489,0,0.0006
201490,0,0.0034
201491,0,0.0012
201492,0,0.0025
201493,1,0.9819
201494,0,0.0056
201495,0,0.0027
201496,0,0.0006
201497,0,0.0034
201498,0,0.0067
201499,0,0.0013
201500,0,0.0047
201501,0,0.0006
201502,0,0.0012
201503,0,0.0037
201504,0,0.0014
201505,0,0.0009
201506,0,0.0015
201507,0,0.0063
201508,0,0.0044
201509,0,0.002
201510,0,0.0011
201511,0,0.001
201512,0,0.0031
201513,0,0.0008
201514,0,0.004
201515,0,0.0009
201516,0,0.0037
201517,0,0.0062
201518,0,0.0029
201519,0,0.0011
201520,1,0.9962
201521,0,0.0004
201522,0,0.0034
201523,0,0.0013
201524,0,0.0025
201525,0,0.0033
201526,0,0.0015
201527,0,0.0022
201528,0,0.0194
201529,0,0.0127
201530,0,0.0007
201531,0,0.0025
201532,0,0.0047
201533,0,0.0043
201534,0,0.005
201535,0,0.0018
201536,0,0.0039
201537,0,0.0019
201538,0,0.0033
201539,0,0.001
201540,0,0.0032
201541,0,0.0041
201542,1,0.9923
201543,0,0.0018
201544,0,0.0044
201545,0,0.0008
201546,0,0.0076
201547,0,0.0076
201548,0,0.0023
201549,0,0.003
201550,0,0.0024
201551,0,0.0022
201552,0,0.0111
201553,0,0.002
201554,0,0.0016
201555,0,0.0057
201556,0,0.0123
201557,0,0.0003
201558,0,0.007
201559,0,0.0006
201560,0,0.0006
201561,0,0.0058
201562,0,0.003
201563,0,0.0047
201564,0,0.0006
201565,0,0.0019
201566,0,0.0025
201567,0,0.0006
201568,0,0.0035
201569,0,0.0027
201570,0,0.0008
201571,0,0.0022
201572,1,0.995
201573,0,0.0037
201574,0,0.0015
201575,0,0.0219
201576,0,0.0005
201577,0,0.0013
201578,0,0.0023
201579,0,0.0043
201580,0,0.0009
201581,0,0.0104
201582,0,0.0043
201583,0,0.0024
201584,0,0.0025
201585,0,0.0054
201586,0,0.0086
201587,0,0.0009
201588,0,0.0022
201589,0,0.0008
201590,0,0.0037
201591,0,0.0015
201592,0,0.0082
201593,0,0.0022
201594,0,0.0016
201595,0,0.0018
201596,0,0.0029
201597,0,0.0017
201598,0,0.0013
201599,0,0.0007
201600,0,0.0022
201601,0,0.0129
201602,0,0.0021
201603,0,0.0015
201604,0,0.0026
201605,0,0.0036
201606,0,0.0104
201607,0,0.0062
201608,0,0.0016
201609,0,0.0039
201610,0,0.0025
201611,0,0.0028
201612,0,0.0048
201613,0,0.0011
201614,0,0.0033
201615,0,0.0058
201616,0,0.0148
201617,0,0.0016
201618,0,0.0042
201619,0,0.001
201620,0,0.0007
201621,0,0.0029
201622,0,0.0097
201623,0,0.0028
201624,0,0.001
201625,0,0.0057
201626,0,0.0016
201627,0,0.0074
201628,0,0.0036
201629,0,0.0067
201630,0,0.0014
201631,0,0.0024
201632,0,0.0072
201633,0,0.0017
201634,0,0.0009
201635,0,0.0041
201636,0,0.0018
201637,0,0.0026
201638,0,0.0024
201639,0,0.0001
201640,0,0.0028
201641,0,0.0013
201642,0,0.0011
201643,0,0.002
201644,0,0.0011
201645,0,0.0008
201646,0,0.0024
201647,0,0.0046
201648,0,0.0011
201649,0,0.0016
201650,0,0.0049
201651,0,0.0035
201652,0,0.0011
201653,0,0.0007
201654,0,0.0012
201655,0,0.0052
201656,0,0.0216
201657,0,0.002
201658,0,0.0009
201659,0,0.0055
201660,0,0.0015
201661,0,0.0013
201662,0,0.002
201663,0,0.006
201664,0,0.009
201665,0,0.0024
201666,0,0.0189
201667,0,0.0023
201668,0,0.0009
201669,0,0.0038
201670,0,0.0037
201671,0,0.0006
201672,0,0.0012
201673,0,0.0018
201674,0,0.0012
201675,0,0.0015
201676,0,0.0013
201677,0,0.003
201678,0,0.0019
201679,0,0.0105
201680,0,0.0012
201681,0,0.0073
201682,0,0.0013
201683,0,0.0009
201684,0,0.0052
201685,0,0.0048
201686,0,0.0015
201687,0,0.0011
201688,0,0.0022
201689,0,0.0046
201690,0,0.002
201691,0,0.0006
201692,0,0.0034
201693,0,0.0016
201694,0,0.0032
201695,0,0.0048
201696,0,0.0033
201697,0,0.0013
201698,0,0.0047
201699,0,0.0035
201700,0,0.0014
201701,0,0.0012
201702,0,0.0011
201703,0,0.0091
201704,0,0.0017
201705,0,0.0005
201706,0,0.0219
201707,0,0.001
201708,0,0.0039
201709,0,0.0104
201710,0,0.0015
201711,0,0.0023
201712,0,0.0026
201713,0,0.0023
201714,0,0.0057
201715,0,0.0045
201716,0,0.0017
201717,0,0.0056
201718,0,0.0011
201719,0,0.0034
201720,0,0.0019
201721,0,0.0021
201722,0,0.0134
201723,0,0.0015
201724,0,0.0014
201725,0,0.0015
201726,0,0.0068
201727,0,0.002
201728,0,0.0037
201729,0,0.002
201730,0,0.0006
201731,0,0.0033
201732,0,0.0018
201733,0,0.005
201734,0,0.0093
201735,0,0.0015
201736,0,0.0121
201737,0,0.0022
201738,0,0.0007
201739,0,0.0032
201740,0,0.0064
201741,0,0.0011
201742,0,0.0017
201743,0,0.0053
201744,0,0.0058
201745,0,0.0014
201746,0,0.0085
201747,0,0.0036
201748,0,0.0024
201749,0,0.007
201750,0,0.0018
201751,0,0.0007
201752,0,0.0012
201753,0,0.004
201754,0,0.0014
201755,0,0.0015
201756,0,0.0075
201757,0,0.002
201758,0,0.0003
201759,0,0.0027
201760,0,0.0021
201761,0,0.0052
201762,0,0.006
201763,0,0.0016
201764,0,0.0009
201765,0,0.0054
201766,0,0.0052
201767,0,0.0053
201768,0,0.0037
201769,0,0.0021
201770,0,0.005
201771,0,0.0018
201772,0,0.001
201773,0,0.0096
201774,0,0.0056
201775,0,0.0052
201776,0,0.0025
201777,0,0.0019
201778,0,0.0027
201779,0,0.0046
201780,0,0.0012
201781,0,0.0066
201782,0,0.001
201783,0,0.0035
201784,0,0.0044
201785,0,0.0009
201786,0,0.0024
201787,0,0.0058
201788,0,0.0031
201789,0,0.0068
201790,0,0.0055
201791,0,0.0042
201792,0,0.0222
201793,0,0.0064
201794,0,0.0049
201795,0,0.0034
201796,0,0.001
201797,0,0.0018
201798,0,0.004
201799,0,0.0073
201800,0,0.0017
201801,0,0.0015
201802,0,0.0031
201803,0,0.0018
201804,0,0.0009
201805,0,0.0056
201806,0,0.0065
201807,0,0.0021
201808,0,0.0084
201809,0,0.0078
201810,0,0.0005
201811,0,0.0015
201812,0,0.0013
201813,0,0.0024
201814,0,0.0027
201815,0,0.0111
201816,1,0.9996
201817,0,0.0012
201818,0,0.0005
201819,0,0.0169
201820,0,0.0041
201821,0,0.004
201822,0,0.0007
201823,0,0.0014
201824,0,0.0043
201825,0,0.0014
201826,0,0.0021
201827,0,0.0062
201828,0,0.001
201829,0,0.0012
201830,0,0.0025
201831,0,0.0012
201832,0,0.0011
201833,0,0.0011
201834,0,0.0026
201835,0,0.0074
201836,0,0.0022
201837,0,0.0033
201838,0,0.002
201839,0,0.003
201840,0,0.0024
201841,0,0.0019
201842,0,0.011
201843,0,0.0022
201844,0,0.0051
201845,0,0.0094
201846,0,0.0026
201847,0,0.0027
201848,0,0.0005
201849,0,0.0005
201850,0,0.0027
201851,0,0.0026
201852,0,0.0013
201853,0,0.0013
201854,0,0.0077
201855,0,0.0014
201856,0,0.005
201857,0,0.0031
201858,0,0.0053
201859,0,0.0001
201860,0,0.0004
201861,0,0.0036
201862,0,0.0004
201863,0,0.0022
201864,0,0.0016
201865,0,0.005
201866,0,0.001
201867,0,0.0028
201868,0,0.0017
201869,0,0.0011
201870,0,0.0047
201871,0,0.02
201872,0,0.0028
201873,0,0.0075
201874,0,0.0016
201875,0,0.0016
201876,0,0.0022
201877,0,0.0035
201878,0,0.0011
201879,0,0.0021
201880,0,0.0052
201881,0,0.0119
201882,0,0.001
201883,0,0.003
201884,1,1.0
201885,0,0.0027
201886,0,0.0084
201887,0,0.0007
201888,0,0.0029
201889,0,0.0035
201890,0,0.0064
201891,0,0.0044
201892,0,0.0021
201893,0,0.0028
201894,0,0.0006
201895,0,0.0007
201896,0,0.0028
201897,0,0.0021
201898,0,0.0005
201899,0,0.0057
201900,0,0.0029
201901,0,0.0099
201902,0,0.0007
201903,0,0.0034
201904,0,0.002
201905,0,0.0015
201906,0,0.0016
201907,0,0.0099
201908,0,0.002
201909,0,0.0018
201910,0,0.0013
201911,0,0.0032
201912,0,0.0107
201913,0,0.0044
201914,0,0.0027
201915,0,0.0131
201916,0,0.0024
201917,0,0.0023
201918,0,0.0014
201919,0,0.001
201920,0,0.0013
201921,0,0.0007
201922,0,0.0072
201923,0,0.0018
201924,0,0.0024
201925,0,0.001
201926,0,0.0042
201927,0,0.0067
201928,0,0.0057
201929,0,0.0027
201930,0,0.0022
201931,0,0.0037
201932,0,0.0089
201933,0,0.0027
201934,0,0.0026
201935,0,0.0037
201936,0,0.0018
201937,0,0.0027
201938,0,0.005
201939,0,0.0162
201940,0,0.0074
201941,0,0.0011
201942,0,0.0029
201943,0,0.0125
201944,0,0.0005
201945,0,0.0013
201946,0,0.0089
201947,0,0.0011
201948,0,0.0021
201949,0,0.001
201950,0,0.0025
201951,0,0.0053
201952,0,0.0009
201953,0,0.0007
201954,0,0.0011
201955,0,0.0012
201956,0,0.0078
201957,0,0.0021
201958,0,0.0043
201959,0,0.0083
201960,0,0.0015
201961,0,0.0018
201962,0,0.0014
201963,0,0.0097
201964,0,0.0019
201965,0,0.0032
201966,0,0.0021
201967,0,0.0021
201968,0,0.0037
201969,0,0.0047
201970,0,0.0013
201971,0,0.001
201972,0,0.002
201973,0,0.002
201974,0,0.003
201975,0,0.0013
201976,0,0.0021
201977,0,0.0022
201978,0,0.003
201979,0,0.0025
201980,0,0.0007
201981,0,0.0018
201982,0,0.002
201983,0,0.0029
201984,0,0.0009
201985,0,0.0031
201986,0,0.0145
201987,0,0.0005
201988,0,0.0042
201989,0,0.0019
201990,0,0.0044
201991,0,0.0013
201992,0,0.0037
201993,0,0.0009
201994,0,0.0028
201995,0,0.0011
201996,0,0.0099
201997,0,0.0046
201998,0,0.001
201999,0,0.0011
202000,0,0.0169
202001,1,1.0
202002,0,0.0002
202003,0,0.0004
202004,0,0.0183
202005,0,0.0027
202006,0,0.0037
202007,0,0.004
202008,0,0.0087
202009,0,0.0026
202010,0,0.0024
202011,0,0.0012
202012,0,0.0047
202013,0,0.0124
202014,0,0.0011
202015,0,0.0037
202016,0,0.0008
202017,0,0.0013
202018,0,0.0011
202019,0,0.0021
202020,0,0.0119
202021,0,0.0024
202022,0,0.0033
202023,0,0.0036
202024,0,0.0014
202025,0,0.0002
202026,0,0.0012
202027,0,0.0016
202028,0,0.0059
202029,0,0.0015
202030,0,0.0066
202031,0,0.0018
202032,0,0.0047
202033,0,0.0157
202034,0,0.0013
202035,0,0.0025
202036,0,0.0029
202037,0,0.0023
202038,0,0.0083
202039,0,0.001
202040,0,0.0006
202041,0,0.0036
202042,0,0.0009
202043,0,0.004
202044,0,0.0006
202045,0,0.0035
202046,0,0.0027
202047,0,0.0119
202048,0,0.0017
202049,0,0.0024
202050,0,0.0027
202051,0,0.0023
202052,0,0.0024
202053,0,0.0012
202054,0,0.0067
202055,0,0.0019
202056,0,0.0012
202057,0,0.0158
202058,0,0.0182
202059,0,0.0082
202060,0,0.005
202061,0,0.0064
202062,0,0.0008
202063,1,0.9981
202064,0,0.0009
202065,0,0.0026
202066,0,0.0025
202067,0,0.0037
202068,0,0.0075
202069,0,0.0012
202070,0,0.0063
202071,0,0.0014
202072,0,0.0003
202073,0,0.0012
202074,0,0.0048
202075,0,0.0045
202076,0,0.0052
202077,0,0.0007
202078,0,0.0076
202079,0,0.001
202080,0,0.0028
202081,0,0.0042
202082,0,0.0008
202083,0,0.0021
202084,0,0.0013
202085,0,0.0025
202086,0,0.0107
202087,0,0.0023
202088,0,0.0023
202089,0,0.0027
202090,0,0.0115
202091,0,0.0017
202092,0,0.0008
202093,0,0.0012
202094,0,0.0011
202095,0,0.0011
202096,0,0.0039
202097,0,0.0139
202098,0,0.0023
202099,0,0.0037
202100,0,0.0032
202101,1,0.9964
202102,1,0.9912
202103,0,0.002
202104,0,0.0013
202105,0,0.0016
202106,0,0.0022
202107,0,0.0016
202108,0,0.0016
202109,0,0.0073
202110,0,0.0025
202111,0,0.0034
202112,0,0.0032
202113,0,0.0028
202114,0,0.0009
202115,0,0.0117
202116,0,0.0016
202117,0,0.003
202118,0,0.0031
202119,0,0.0026
202120,1,0.9985
202121,0,0.0008
202122,0,0.0016
202123,0,0.0056
202124,0,0.0059
202125,0,0.0012
202126,0,0.0049
202127,0,0.0023
202128,0,0.0012
202129,0,0.007
202130,0,0.002
202131,0,0.0035
202132,0,0.0023
202133,0,0.0032
202134,0,0.0011
202135,0,0.0097
202136,0,0.0012
202137,0,0.0026
202138,0,0.0052
202139,0,0.0008
202140,0,0.0051
202141,0,0.002
202142,0,0.0037
202143,0,0.0058
202144,0,0.0005
202145,0,0.0034
202146,0,0.0007
202147,0,0.0203
202148,0,0.0018
202149,0,0.0008
202150,0,0.0019
202151,0,0.0016
202152,0,0.0039
202153,0,0.0009
202154,0,0.0001
202155,0,0.0021
202156,0,0.0038
202157,0,0.0006
202158,0,0.0032
202159,0,0.001
202160,0,0.0025
202161,0,0.0023
202162,0,0.0019
202163,0,0.001
202164,0,0.0027
202165,0,0.0054
202166,0,0.0014
202167,0,0.0024
202168,0,0.0005
202169,0,0.0042
202170,0,0.0096
202171,0,0.0013
202172,0,0.0097
202173,0,0.0035
202174,0,0.0006
202175,0,0.0017
202176,0,0.0007
202177,0,0.0171
202178,0,0.0014
202179,0,0.0018
202180,0,0.0017
202181,0,0.0081
202182,0,0.0106
202183,0,0.0034
202184,0,0.0017
202185,0,0.0021
202186,0,0.0007
202187,0,0.0025
202188,0,0.001
202189,0,0.0016
202190,0,0.0009
202191,0,0.0018
202192,0,0.0019
202193,0,0.0009
202194,0,0.0027
202195,0,0.0011
202196,0,0.0014
202197,0,0.0012
202198,0,0.0114
202199,0,0.0039
202200,0,0.0507
202201,0,0.0049
202202,0,0.0054
202203,0,0.0025
202204,0,0.0014
202205,0,0.0016
202206,0,0.0038
202207,0,0.0016
202208,0,0.0011
202209,0,0.0034
202210,0,0.0009
202211,0,0.002
202212,0,0.0007
202213,0,0.0009
202214,0,0.0038
202215,0,0.0017
202216,0,0.0034
202217,0,0.003
202218,0,0.0012
202219,0,0.0009
202220,0,0.0047
202221,0,0.0035
202222,0,0.0054
202223,0,0.0012
202224,0,0.0011
202225,0,0.0022
202226,0,0.001
202227,0,0.002
202228,0,0.0144
202229,0,0.0008
202230,0,0.001
202231,0,0.0079
202232,0,0.0027
202233,0,0.0011
202234,0,0.004
202235,0,0.0014
202236,0,0.0031
202237,0,0.0023
202238,0,0.0022
202239,0,0.0016
202240,0,0.0054
202241,0,0.0062
202242,0,0.0036
202243,0,0.0077
202244,0,0.0021
202245,0,0.0021
202246,0,0.0025
202247,0,0.0029
202248,0,0.002
202249,0,0.0059
202250,0,0.0013
202251,0,0.0073
202252,0,0.0025
202253,0,0.0018
202254,0,0.0049
202255,0,0.008
202256,0,0.0005
202257,0,0.0021
202258,0,0.0163
202259,0,0.0012
202260,0,0.0045
202261,0,0.0006
202262,0,0.0045
202263,0,0.0011
202264,0,0.0054
202265,0,0.0007
202266,0,0.0006
202267,0,0.0043
202268,0,0.0042
202269,0,0.0025
202270,0,0.0013
202271,0,0.0011
202272,0,0.0012
202273,0,0.0009
202274,0,0.0018
202275,0,0.0016
202276,0,0.0015
202277,0,0.0018
202278,0,0.0007
202279,0,0.0029
202280,0,0.0048
202281,0,0.0085
202282,0,0.001
202283,0,0.0071
202284,0,0.0108
202285,0,0.0009
202286,0,0.0031
202287,0,0.0046
202288,0,0.0049
202289,0,0.0037
202290,0,0.0016
202291,0,0.0073
202292,0,0.007
202293,0,0.0067
202294,0,0.0014
202295,0,0.0068
202296,0,0.0086
202297,0,0.0022
202298,0,0.0072
202299,0,0.006
202300,0,0.0025
202301,0,0.0024
202302,0,0.0019
202303,0,0.006
202304,0,0.0008
202305,0,0.0012
202306,0,0.0013
202307,0,0.0029
202308,0,0.0444
202309,0,0.0068
202310,0,0.0015
202311,0,0.0014
202312,0,0.0023
202313,0,0.002
202314,0,0.0048
202315,0,0.0043
202316,0,0.0012
202317,0,0.0075
202318,0,0.0017
202319,0,0.0007
202320,0,0.0005
202321,0,0.0019
202322,0,0.0018
202323,0,0.0008
202324,0,0.0024
202325,0,0.0035
202326,0,0.0019
202327,0,0.0031
202328,0,0.0128
202329,0,0.0015
202330,0,0.0084
202331,0,0.0025
202332,0,0.0009
202333,0,0.005
202334,0,0.0104
202335,0,0.0033
202336,0,0.003
202337,0,0.003
202338,0,0.0009
202339,0,0.001
202340,0,0.0007
202341,0,0.0067
202342,0,0.0018
202343,0,0.0041
202344,0,0.0026
202345,0,0.0038
202346,0,0.0033
202347,0,0.0036
202348,0,0.0021
202349,0,0.0033
202350,0,0.0012
202351,0,0.0036
202352,0,0.0021
202353,0,0.003
202354,0,0.0028
202355,0,0.0052
202356,0,0.0008
202357,0,0.002
202358,0,0.0009
202359,0,0.0028
202360,0,0.0015
202361,0,0.0061
202362,0,0.0007
202363,0,0.0021
202364,0,0.0131
202365,1,1.0
202366,1,0.982
202367,0,0.0079
202368,0,0.005
202369,0,0.0011
202370,0,0.0023
202371,0,0.0047
202372,0,0.0012
202373,0,0.0008
202374,0,0.0029
202375,0,0.0031
202376,0,0.0003
202377,0,0.0044
202378,0,0.002
202379,0,0.0012
202380,0,0.001
202381,0,0.004
202382,0,0.006
202383,0,0.0006
202384,0,0.0064
202385,0,0.0029
202386,0,0.0047
202387,0,0.0145
202388,0,0.0015
202389,0,0.0021
202390,0,0.0006
202391,0,0.0008
202392,0,0.0007
202393,0,0.0013
202394,0,0.0045
202395,0,0.0066
202396,0,0.003
202397,0,0.0014
202398,0,0.0091
202399,0,0.0042
202400,0,0.0009
202401,0,0.0008
202402,0,0.0024
202403,0,0.0029
202404,0,0.0041
202405,0,0.0089
202406,0,0.0017
202407,0,0.0011
202408,0,0.0005
202409,0,0.0021
202410,0,0.0026
202411,0,0.0007
202412,0,0.0045
202413,0,0.0018
202414,0,0.0005
202415,0,0.0012
202416,0,0.0038
202417,0,0.005
202418,0,0.0072
202419,0,0.003
202420,0,0.0039
202421,0,0.0007
202422,0,0.0025
202423,0,0.0038
202424,0,0.0011
202425,0,0.0015
202426,0,0.0026
202427,0,0.0009
202428,0,0.0084
202429,0,0.0071
202430,0,0.0011
202431,0,0.0046
202432,0,0.001
202433,0,0.0019
202434,0,0.0016
202435,0,0.0036
202436,0,0.0067
202437,0,0.0032
202438,0,0.0013
202439,0,0.0015
202440,0,0.0012
202441,0,0.0007
202442,0,0.0045
202443,0,0.0008
202444,0,0.002
202445,0,0.0081
202446,0,0.0019
202447,0,0.0049
202448,0,0.0006
202449,0,0.0016
202450,0,0.003
202451,0,0.001
202452,0,0.0015
202453,0,0.0029
202454,0,0.0008
202455,0,0.0057
202456,0,0.0008
202457,0,0.0021
202458,0,0.0037
202459,0,0.0026
202460,0,0.0005
202461,0,0.0016
202462,0,0.0025
202463,0,0.0016
202464,0,0.0094
202465,0,0.0028
202466,0,0.0105
202467,0,0.0067
202468,0,0.0189
202469,0,0.0037
202470,0,0.0014
202471,0,0.0035
202472,0,0.0009
202473,0,0.0023
202474,0,0.0027
202475,0,0.0022
202476,0,0.0081
202477,0,0.0005
202478,0,0.0008
202479,0,0.003
202480,0,0.0023
202481,1,0.998
202482,0,0.015
202483,0,0.005
202484,0,0.0008
202485,0,0.004
202486,0,0.0246
202487,0,0.0031
202488,0,0.0009
202489,0,0.0027
202490,0,0.0029
202491,0,0.0062
202492,0,0.0022
202493,0,0.0018
202494,0,0.0185
202495,0,0.0054
202496,0,0.002
202497,0,0.0015
202498,0,0.0008
202499,0,0.001
202500,0,0.0039
202501,0,0.0007
202502,0,0.0037
202503,0,0.0032
202504,0,0.007
202505,0,0.0053
202506,0,0.0018
202507,0,0.001
202508,0,0.0064
202509,0,0.0051
202510,0,0.0002
202511,0,0.001
202512,0,0.0005
202513,0,0.0063
202514,0,0.0016
202515,1,0.9951
202516,0,0.0064
202517,0,0.0039
202518,0,0.0015
202519,0,0.0088
202520,0,0.0001
202521,0,0.0036
202522,0,0.0042
202523,0,0.0085
202524,0,0.0033
202525,0,0.0007
202526,0,0.0031
202527,0,0.0036
202528,0,0.0038
202529,0,0.0017
202530,0,0.0023
202531,0,0.0192
202532,0,0.0013
202533,0,0.0005
202534,0,0.011
202535,0,0.003
202536,0,0.0014
202537,0,0.0013
202538,0,0.0011
202539,0,0.0016
202540,0,0.0013
202541,0,0.0012
202542,0,0.0006
202543,0,0.0016
202544,0,0.0258
202545,0,0.0067
202546,0,0.0072
202547,0,0.0034
202548,0,0.0099
202549,0,0.0008
202550,0,0.0023
202551,0,0.0736
202552,0,0.0049
202553,0,0.0008
202554,0,0.0012
202555,0,0.0032
202556,0,0.0014
202557,0,0.0026
202558,0,0.0016
202559,0,0.002
202560,0,0.0181
202561,0,0.0028
202562,0,0.0044
202563,0,0.0012
202564,0,0.0011
202565,0,0.0014
202566,0,0.0019
202567,0,0.001
202568,0,0.0011
202569,0,0.0007
202570,0,0.0011
202571,0,0.001
202572,0,0.0011
202573,0,0.0025
202574,0,0.0016
202575,0,0.0032
202576,0,0.0054
202577,0,0.001
202578,0,0.0009
202579,0,0.0019
202580,0,0.0021
202581,0,0.0019
202582,0,0.0011
202583,0,0.0022
202584,0,0.0023
202585,0,0.0018
202586,0,0.0024
202587,0,0.002
202588,0,0.0025
202589,0,0.0034
202590,0,0.0006
202591,0,0.0014
202592,0,0.0009
202593,0,0.002
202594,0,0.0016
202595,0,0.0026
202596,0,0.0018
202597,0,0.0051
202598,0,0.0026
202599,0,0.0015
202600,0,0.0037
202601,0,0.0007
202602,0,0.0007
202603,0,0.001
202604,0,0.0062
202605,0,0.0023
202606,1,0.9808
202607,0,0.0061
202608,0,0.0045
202609,0,0.0051
202610,0,0.0118
202611,0,0.0022
202612,0,0.0017
202613,0,0.0013
202614,0,0.0087
202615,0,0.0028
202616,0,0.0008
202617,1,0.9952
202618,0,0.0011
202619,0,0.0044
202620,0,0.0015
202621,0,0.0008
202622,0,0.0012
