id,loan_status,aproval_prob
90019,0,0.0112
90020,0,0.003
90021,0,0.0022
90022,0,0.0133
90023,0,0.0613
90024,0,0.0068
90025,1,0.9742
90026,0,0.121
90027,0,0.0317
90028,1,0.8407
90029,0,0.0053
90030,0,0.0132
90031,0,0.0251
90032,0,0.0066
90033,0,0.0135
90034,0,0.0185
90035,0,0.1179
90036,0,0.0891
90037,0,0.0284
90038,0,0.0408
90039,0,0.0111
90040,0,0.0264
90041,0,0.0127
90042,0,0.0215
90043,0,0.0038
90044,0,0.0082
90045,0,0.0188
90046,0,0.0432
90047,0,0.0545
90048,0,0.0043
90049,0,0.1965
90050,0,0.0612
90051,0,0.0071
90052,0,0.0019
90053,0,0.0067
90054,0,0.0089
90055,1,0.9655
90056,0,0.062
90057,0,0.0423
90058,0,0.0228
90059,0,0.0235
90060,0,0.0317
90061,0,0.01
90062,0,0.0178
90063,0,0.0353
90064,0,0.0539
90065,0,0.0501
90066,0,0.0494
90067,0,0.0171
90068,0,0.0784
90069,1,0.9729
90070,0,0.0742
90071,0,0.0073
90072,0,0.022
90073,0,0.0279
90074,0,0.0254
90075,0,0.0014
90076,0,0.0073
90077,1,0.9737
90078,0,0.0413
90079,0,0.0405
90080,0,0.0014
90081,0,0.0123
90082,0,0.0128
90083,0,0.0083
90084,0,0.0342
90085,1,0.9346
90086,0,0.0141
90087,0,0.0563
90088,1,0.9768
90089,0,0.0083
90090,0,0.1387
90091,0,0.0116
90092,0,0.0202
90093,0,0.0034
90094,0,0.0179
90095,0,0.0255
90096,0,0.0056
90097,0,0.0403
90098,0,0.0081
90099,0,0.1275
90100,0,0.4082
90101,0,0.0062
90102,0,0.004
90103,1,0.9904
90104,0,0.027
90105,0,0.0317
90106,0,0.0187
90107,0,0.0035
90108,0,0.0129
90109,0,0.1724
90110,0,0.0446
90111,0,0.0253
90112,1,0.9589
90113,1,0.9687
90114,0,0.1045
90115,0,0.0222
90116,0,0.0383
90117,0,0.0208
90118,0,0.0073
90119,0,0.0298
90120,0,0.03
90121,0,0.0252
90122,0,0.0382
90123,1,0.9671
90124,0,0.0032
90125,0,0.0024
90126,0,0.0252
90127,0,0.0243
90128,0,0.0884
90129,0,0.3255
90130,0,0.0408
90131,0,0.0068
90132,0,0.0047
90133,0,0.0838
90134,0,0.0412
90135,0,0.015
90136,0,0.0112
90137,0,0.0022
90138,0,0.0955
90139,0,0.0386
90140,0,0.2098
90141,0,0.0118
90142,0,0.0127
90143,0,0.005
90144,0,0.0122
90145,0,0.096
90146,0,0.0153
90147,0,0.0227
90148,0,0.0085
90149,0,0.0243
90150,0,0.0139
90151,0,0.0112
90152,0,0.0025
90153,0,0.0064
90154,0,0.0198
90155,0,0.0754
90156,0,0.1415
90157,1,0.9223
90158,1,0.785
90159,0,0.0405
90160,0,0.0125
90161,0,0.0013
90162,0,0.0142
90163,0,0.0022
90164,0,0.0214
90165,0,0.058
90166,0,0.0075
90167,1,0.8644
90168,0,0.069
90169,0,0.0699
90170,0,0.0178
90171,0,0.2077
90172,0,0.0762
90173,1,0.9824
90174,0,0.041
90175,0,0.4755
90176,0,0.0418
90177,0,0.0143
90178,0,0.0072
90179,0,0.1171
90180,0,0.0123
90181,1,0.9542
90182,1,0.9537
90183,0,0.1017
90184,0,0.0196
90185,0,0.0193
90186,0,0.0598
90187,0,0.0071
90188,1,0.8945
90189,0,0.0124
90190,0,0.0092
90191,0,0.1017
90192,0,0.044
90193,0,0.0076
90194,0,0.0454
90195,0,0.0195
90196,0,0.0063
90197,0,0.0276
90198,0,0.0044
90199,0,0.024
90200,0,0.0131
90201,0,0.0043
90202,0,0.1359
90203,0,0.0447
90204,1,0.8746
90205,0,0.0029
90206,0,0.0478
90207,1,0.9181
90208,0,0.0977
90209,0,0.0734
90210,0,0.0558
90211,0,0.0756
90212,0,0.1331
90213,0,0.002
90214,0,0.0231
90215,0,0.1224
90216,0,0.0263
90217,0,0.051
90218,1,0.9598
90219,0,0.038
90220,0,0.0221
90221,0,0.0106
90222,0,0.0197
90223,0,0.0175
90224,0,0.0106
90225,0,0.061
90226,0,0.0129
90227,0,0.0155
90228,0,0.0513
90229,0,0.0219
90230,0,0.1681
90231,0,0.0127
90232,1,0.9684
90233,0,0.0185
90234,0,0.0014
90235,0,0.0185
90236,0,0.0249
90237,0,0.0006
90238,0,0.0178
90239,0,0.0308
90240,1,0.9755
90241,0,0.0462
90242,0,0.0445
90243,0,0.0068
90244,0,0.0021
90245,0,0.0121
90246,0,0.0236
90247,0,0.0523
90248,0,0.0025
90249,0,0.0072
90250,0,0.0378
90251,0,0.1894
90252,0,0.0472
90253,0,0.0152
90254,1,0.9774
90255,0,0.252
90256,0,0.0513
90257,0,0.0072
90258,0,0.0936
90259,0,0.0558
90260,0,0.0195
90261,0,0.0073
90262,0,0.0134
90263,0,0.0583
90264,0,0.0831
90265,1,0.9706
90266,0,0.0007
90267,0,0.2371
90268,0,0.0155
90269,0,0.0058
90270,0,0.0018
90271,0,0.0674
90272,0,0.0194
90273,0,0.0229
90274,0,0.0073
90275,0,0.0165
90276,0,0.0473
90277,0,0.0479
90278,0,0.0849
90279,1,0.9776
90280,1,0.9674
90281,0,0.0438
90282,0,0.036
90283,0,0.1125
90284,0,0.0236
90285,0,0.0271
90286,0,0.0286
90287,0,0.2367
90288,0,0.0403
90289,0,0.0148
90290,0,0.0146
90291,0,0.0079
90292,1,0.9706
90293,0,0.0201
90294,1,0.9819
90295,0,0.0187
90296,0,0.0105
90297,0,0.0053
90298,0,0.0291
90299,0,0.0079
90300,0,0.0314
90301,0,0.0152
90302,0,0.0385
90303,0,0.0346
90304,0,0.0151
90305,0,0.0369
90306,0,0.1802
90307,0,0.0235
90308,0,0.014
90309,0,0.0309
90310,0,0.0065
90311,0,0.0029
90312,0,0.0517
90313,0,0.0057
90314,0,0.0606
90315,0,0.0019
90316,0,0.0056
90317,0,0.0019
90318,0,0.0208
90319,0,0.0203
90320,0,0.012
90321,0,0.015
90322,0,0.0062
90323,0,0.0118
90324,0,0.0467
90325,0,0.0614
90326,1,0.9822
90327,1,0.9757
90328,0,0.0507
90329,0,0.0558
90330,0,0.122
90331,0,0.0076
90332,1,0.9518
90333,1,0.9833
90334,0,0.0776
90335,0,0.0064
90336,0,0.0058
90337,0,0.0069
90338,1,0.9891
90339,0,0.0746
90340,0,0.0316
90341,0,0.0965
90342,0,0.0096
90343,0,0.2184
90344,1,0.9955
90345,0,0.0304
90346,1,0.9917
90347,0,0.037
90348,0,0.0131
90349,0,0.0135
90350,0,0.054
90351,0,0.0283
90352,1,0.964
90353,0,0.0043
90354,0,0.0159
90355,1,0.9838
90356,0,0.0353
90357,0,0.0514
90358,0,0.0364
90359,0,0.0122
90360,0,0.0573
90361,0,0.0147
90362,0,0.236
90363,0,0.2262
90364,0,0.0364
90365,0,0.0155
90366,0,0.0142
90367,0,0.0095
90368,0,0.0188
90369,0,0.0094
90370,1,0.9521
90371,0,0.0116
90372,0,0.1118
90373,0,0.0581
90374,0,0.0546
90375,0,0.2319
90376,0,0.0228
90377,1,0.9678
90378,0,0.0615
90379,0,0.0129
90380,0,0.0699
90381,0,0.05
90382,0,0.0331
90383,0,0.0085
90384,0,0.0104
90385,0,0.0118
90386,1,0.9396
90387,1,0.967
90388,0,0.2334
90389,0,0.1627
90390,0,0.0157
90391,0,0.0211
90392,0,0.107
90393,0,0.0117
90394,0,0.0057
90395,0,0.0404
90396,0,0.0815
90397,0,0.0854
90398,0,0.0143
90399,0,0.0216
90400,0,0.0046
90401,0,0.0043
90402,1,0.969
90403,0,0.0091
90404,0,0.1605
90405,0,0.0024
90406,0,0.0428
90407,0,0.0067
90408,0,0.0683
90409,0,0.0657
90410,0,0.0592
90411,0,0.1011
90412,0,0.0008
90413,0,0.008
90414,0,0.0158
90415,0,0.0148
90416,0,0.0479
90417,0,0.0567
90418,0,0.041
90419,0,0.2064
90420,0,0.0251
90421,0,0.4588
90422,0,0.0054
90423,0,0.002
90424,0,0.0217
90425,0,0.0231
90426,0,0.0128
90427,0,0.0226
90428,0,0.0568
90429,0,0.0212
90430,0,0.0638
90431,0,0.0036
90432,0,0.0014
90433,0,0.0251
90434,0,0.0524
90435,0,0.0271
90436,0,0.0499
90437,0,0.0402
90438,0,0.0059
90439,0,0.0269
90440,0,0.0481
90441,0,0.0024
90442,0,0.0014
90443,0,0.0345
90444,0,0.0122
90445,0,0.1265
90446,0,0.0699
90447,0,0.2099
90448,0,0.0102
90449,0,0.0077
90450,0,0.085
90451,0,0.0231
90452,1,0.8999
90453,0,0.0098
90454,0,0.0373
90455,0,0.0065
90456,0,0.0425
90457,0,0.05
90458,0,0.0674
90459,0,0.0751
90460,0,0.0398
90461,0,0.0048
90462,0,0.0505
90463,0,0.0057
90464,0,0.0939
90465,0,0.016
90466,1,0.8079
90467,1,0.9256
90468,1,0.8849
90469,0,0.0111
90470,0,0.2395
90471,0,0.0104
90472,0,0.3883
90473,0,0.002
90474,0,0.1485
90475,1,0.953
90476,0,0.0019
90477,0,0.0166
90478,0,0.0016
90479,0,0.031
90480,0,0.0067
90481,0,0.0166
90482,0,0.0189
90483,0,0.0342
90484,0,0.013
90485,0,0.1672
90486,0,0.11
90487,0,0.0175
90488,0,0.024
90489,0,0.0092
90490,0,0.3483
90491,0,0.026
90492,0,0.0216
90493,0,0.0211
90494,0,0.0056
90495,0,0.0101
90496,0,0.1243
90497,0,0.0547
90498,0,0.0412
90499,0,0.2924
90500,0,0.0066
90501,0,0.1149
90502,0,0.0135
90503,0,0.0188
90504,0,0.0069
90505,0,0.0316
90506,0,0.0071
90507,0,0.0303
90508,0,0.0062
90509,0,0.0613
90510,0,0.0375
90511,0,0.0411
90512,1,0.937
90513,1,0.9478
90514,0,0.0121
90515,0,0.0232
90516,0,0.0389
90517,0,0.0022
90518,0,0.0705
90519,0,0.0268
90520,0,0.0619
90521,0,0.0377
90522,0,0.0071
90523,1,0.9239
90524,1,0.9444
90525,0,0.0153
90526,0,0.0475
90527,0,0.1234
90528,0,0.0725
90529,0,0.0233
90530,0,0.006
90531,0,0.1623
90532,0,0.0113
90533,0,0.0054
90534,0,0.006
90535,0,0.1495
90536,0,0.0526
90537,0,0.3362
90538,0,0.0293
90539,0,0.1259
90540,0,0.0196
90541,0,0.0093
90542,0,0.0251
90543,0,0.1166
90544,0,0.0489
90545,0,0.0045
90546,0,0.011
90547,0,0.0185
90548,0,0.0356
90549,0,0.0666
90550,0,0.1844
90551,0,0.0153
90552,0,0.0531
90553,0,0.1794
90554,1,0.9639
90555,0,0.0102
90556,0,0.001
90557,0,0.0141
90558,1,0.8406
90559,0,0.0335
90560,0,0.0426
90561,0,0.0062
90562,0,0.0496
90563,1,0.9453
90564,0,0.0523
90565,0,0.0086
90566,0,0.0215
90567,0,0.0794
90568,0,0.0601
90569,0,0.0531
90570,0,0.0041
90571,0,0.4366
90572,0,0.0068
90573,0,0.0055
90574,0,0.0413
90575,0,0.007
90576,0,0.0222
90577,0,0.0012
90578,0,0.1046
90579,0,0.0021
90580,0,0.0166
90581,0,0.0674
90582,1,0.972
90583,0,0.0249
90584,0,0.0206
90585,0,0.3451
90586,0,0.0205
90587,1,0.9394
90588,0,0.0607
90589,0,0.0022
90590,0,0.0508
90591,1,0.9843
90592,0,0.1151
90593,0,0.0532
90594,0,0.009
90595,0,0.0095
90596,0,0.0167
90597,0,0.2016
90598,0,0.0162
90599,0,0.0087
90600,0,0.0523
90601,0,0.0929
90602,0,0.1396
90603,0,0.01
90604,0,0.1288
90605,1,0.9006
90606,1,0.9597
90607,0,0.0915
90608,0,0.0219
90609,1,0.7725
90610,0,0.0116
90611,0,0.0086
90612,0,0.0015
90613,0,0.0166
90614,0,0.0655
90615,0,0.0013
90616,0,0.0195
90617,0,0.0198
90618,0,0.0305
90619,0,0.0128
90620,0,0.0218
90621,0,0.4906
90622,0,0.0022
90623,0,0.0737
90624,0,0.0283
90625,0,0.0164
90626,0,0.0241
90627,0,0.0037
90628,0,0.005
90629,0,0.0048
90630,0,0.0582
90631,0,0.0688
90632,1,0.963
90633,1,0.9609
90634,0,0.1288
90635,0,0.0061
90636,1,0.9657
90637,0,0.0088
90638,0,0.0147
90639,0,0.3938
90640,0,0.0197
90641,0,0.028
90642,0,0.0121
90643,0,0.3094
90644,0,0.0328
90645,1,0.9766
90646,0,0.0168
90647,0,0.0218
90648,0,0.0845
90649,0,0.0219
90650,1,0.9681
90651,0,0.0767
90652,0,0.1068
90653,1,0.9628
90654,0,0.0223
90655,0,0.0071
90656,0,0.0153
90657,0,0.0068
90658,1,0.901
90659,0,0.0042
90660,0,0.0044
90661,0,0.0537
90662,0,0.0011
90663,0,0.0072
90664,0,0.0093
90665,1,0.9261
90666,0,0.0064
90667,0,0.0246
90668,0,0.0097
90669,0,0.0221
90670,0,0.0199
90671,0,0.0034
90672,0,0.0412
90673,0,0.018
90674,0,0.4452
90675,0,0.0446
90676,0,0.1179
90677,0,0.0227
90678,1,0.8958
90679,0,0.0206
90680,0,0.0726
90681,0,0.0413
90682,0,0.016
90683,0,0.0485
90684,0,0.19
90685,0,0.0955
90686,0,0.0299
90687,0,0.4035
90688,0,0.221
90689,1,0.9658
90690,0,0.2384
90691,0,0.0086
90692,1,0.956
90693,0,0.2172
90694,0,0.0023
90695,0,0.0159
90696,0,0.0157
90697,1,0.9821
90698,0,0.0061
90699,0,0.005
90700,0,0.0332
90701,0,0.0095
90702,0,0.0533
90703,0,0.0299
90704,0,0.074
90705,0,0.007
90706,1,0.9793
90707,0,0.0064
90708,0,0.222
90709,0,0.0161
90710,1,0.9204
90711,0,0.1318
90712,0,0.009
90713,0,0.0038
90714,0,0.0155
90715,0,0.0194
90716,0,0.01
90717,0,0.0223
90718,0,0.0173
90719,0,0.0564
90720,1,0.9834
90721,0,0.0412
90722,0,0.3358
90723,0,0.0124
90724,0,0.0593
90725,0,0.047
90726,0,0.0179
90727,0,0.0038
90728,0,0.0568
90729,1,0.9784
90730,1,0.9752
90731,0,0.0126
90732,0,0.0446
90733,0,0.0097
90734,0,0.133
90735,0,0.0444
90736,0,0.0074
90737,1,0.9398
90738,0,0.0553
90739,0,0.0111
90740,0,0.0097
90741,0,0.1712
90742,0,0.0171
90743,0,0.0099
90744,0,0.0186
90745,0,0.026
90746,0,0.0095
90747,0,0.0186
90748,0,0.1306
90749,0,0.034
90750,0,0.0116
90751,1,0.8436
90752,0,0.0067
90753,0,0.0115
90754,0,0.0102
90755,0,0.0322
90756,0,0.0086
90757,0,0.0108
90758,0,0.0381
90759,0,0.0048
90760,0,0.001
90761,0,0.0277
90762,0,0.0365
90763,0,0.0263
90764,0,0.0253
90765,0,0.0186
90766,1,0.9202
90767,0,0.0216
90768,1,0.9478
90769,0,0.0806
90770,0,0.0027
90771,0,0.009
90772,0,0.032
90773,0,0.0692
90774,0,0.0245
90775,0,0.0175
90776,0,0.2145
90777,0,0.053
90778,0,0.0188
90779,0,0.0598
90780,0,0.0124
90781,0,0.0805
90782,0,0.0183
90783,0,0.0147
90784,0,0.0141
90785,1,0.8984
90786,0,0.0921
90787,1,0.9802
90788,0,0.0776
90789,0,0.0134
90790,1,0.9317
90791,0,0.0158
90792,0,0.0415
90793,0,0.0374
90794,1,0.9282
90795,1,0.5556
90796,0,0.0189
90797,0,0.0533
90798,0,0.076
90799,0,0.0101
90800,1,0.9679
90801,0,0.0516
90802,0,0.0078
90803,0,0.1024
90804,0,0.0523
90805,0,0.004
90806,0,0.0022
90807,0,0.0222
90808,0,0.0348
90809,0,0.0361
90810,0,0.0726
90811,0,0.2888
90812,0,0.0287
90813,1,0.5305
90814,0,0.0946
90815,1,0.9806
90816,0,0.0163
90817,0,0.1833
90818,0,0.026
90819,0,0.0418
90820,0,0.0083
90821,0,0.0329
90822,0,0.0195
90823,0,0.0096
90824,0,0.0356
90825,0,0.0084
90826,0,0.0168
90827,1,0.9865
90828,0,0.0235
90829,0,0.0581
90830,0,0.0193
90831,0,0.0275
90832,0,0.0087
90833,0,0.0612
90834,0,0.0149
90835,0,0.0089
90836,0,0.084
90837,0,0.0076
90838,0,0.1895
90839,0,0.0152
90840,0,0.0058
90841,0,0.0371
90842,0,0.0241
90843,0,0.0046
90844,0,0.4723
90845,0,0.005
90846,0,0.003
90847,0,0.0256
90848,0,0.0208
90849,0,0.0237
90850,0,0.0054
90851,0,0.01
90852,0,0.0353
90853,0,0.013
90854,0,0.0035
90855,0,0.0265
90856,0,0.0091
90857,0,0.0088
90858,0,0.0182
90859,0,0.0011
90860,0,0.0008
90861,0,0.0357
90862,0,0.0435
90863,0,0.0268
90864,0,0.0672
90865,0,0.0646
90866,1,0.9028
90867,0,0.0186
90868,0,0.016
90869,0,0.2383
90870,0,0.0637
90871,0,0.0082
90872,0,0.0527
90873,0,0.0546
90874,0,0.0231
90875,0,0.0249
90876,1,0.5626
90877,0,0.0089
90878,0,0.1016
90879,0,0.0075
90880,0,0.0211
90881,0,0.0146
90882,0,0.0864
90883,0,0.0523
90884,0,0.1803
90885,0,0.0055
90886,1,0.8899
90887,0,0.0094
90888,1,0.9089
90889,0,0.1056
90890,0,0.0109
90891,1,0.9172
90892,0,0.006
90893,0,0.0058
90894,0,0.0435
90895,0,0.0183
90896,0,0.0951
90897,0,0.0271
90898,0,0.01
90899,0,0.2155
90900,0,0.0377
90901,0,0.0189
90902,0,0.0016
90903,1,0.8374
90904,0,0.0768
90905,0,0.0811
90906,0,0.0229
90907,0,0.0096
90908,0,0.0224
90909,1,0.8798
90910,0,0.042
90911,0,0.1022
90912,1,0.9877
90913,0,0.0014
90914,0,0.0784
90915,0,0.0012
90916,0,0.0466
90917,0,0.0111
90918,0,0.003
90919,0,0.1209
90920,0,0.0122
90921,0,0.0101
90922,1,0.5514
90923,0,0.0033
90924,0,0.0118
90925,0,0.0083
90926,0,0.0138
90927,0,0.0522
90928,0,0.0101
90929,0,0.0227
90930,0,0.0632
90931,0,0.0437
90932,0,0.0215
90933,0,0.0036
90934,0,0.18
90935,0,0.0107
90936,1,0.9741
90937,0,0.0331
90938,1,0.9567
90939,0,0.0119
90940,0,0.0055
90941,1,0.9495
90942,0,0.0943
90943,0,0.2189
90944,0,0.0251
90945,0,0.1532
90946,0,0.0529
90947,0,0.0012
90948,0,0.0067
90949,0,0.006
90950,0,0.0377
90951,0,0.0293
90952,0,0.0206
90953,0,0.0043
90954,0,0.0037
90955,0,0.0466
90956,0,0.2141
90957,0,0.1056
90958,0,0.0064
90959,0,0.0249
90960,0,0.0251
90961,0,0.0351
90962,1,0.9795
90963,0,0.0089
90964,0,0.0142
90965,0,0.0102
90966,0,0.0048
90967,0,0.0111
90968,0,0.0088
90969,1,0.8652
90970,0,0.0142
90971,0,0.0147
90972,0,0.0191
90973,0,0.0655
90974,1,0.9891
90975,0,0.0785
90976,1,0.885
90977,0,0.0249
90978,0,0.1811
90979,0,0.0283
90980,0,0.0854
90981,0,0.0351
90982,0,0.0443
90983,0,0.0261
90984,0,0.014
90985,1,0.9804
90986,0,0.022
90987,0,0.1639
90988,0,0.0374
90989,0,0.1868
90990,0,0.0834
90991,0,0.0124
90992,0,0.0137
90993,0,0.0047
90994,0,0.02
90995,0,0.0205
90996,0,0.0591
90997,0,0.0263
90998,0,0.0054
90999,0,0.0028
91000,0,0.0221
91001,0,0.0173
91002,0,0.0648
91003,1,0.6749
91004,0,0.0158
91005,0,0.0179
91006,0,0.1797
91007,0,0.0916
91008,0,0.0744
91009,0,0.0396
91010,0,0.0118
91011,0,0.066
91012,0,0.0263
91013,0,0.013
91014,0,0.0127
91015,0,0.031
91016,0,0.022
91017,0,0.0232
91018,0,0.0143
91019,0,0.0059
91020,0,0.0249
91021,0,0.0138
91022,0,0.0841
91023,0,0.0184
91024,0,0.0625
91025,0,0.0174
91026,0,0.0222
91027,0,0.0043
91028,0,0.0154
91029,0,0.0032
91030,0,0.1277
91031,0,0.0075
91032,0,0.0387
91033,0,0.0294
91034,0,0.0163
91035,0,0.0079
91036,0,0.0428
91037,0,0.0792
91038,0,0.2021
91039,0,0.0101
91040,1,0.9262
91041,0,0.016
91042,0,0.1659
91043,0,0.0487
91044,0,0.03
91045,0,0.0223
91046,0,0.0579
91047,0,0.0436
91048,0,0.027
91049,0,0.0386
91050,0,0.1115
91051,1,0.9215
91052,1,0.9388
91053,0,0.0127
91054,0,0.0525
91055,0,0.0056
91056,0,0.2066
91057,0,0.2303
91058,0,0.0088
91059,0,0.0976
91060,0,0.0647
91061,0,0.0333
91062,0,0.0163
91063,0,0.0327
91064,0,0.0186
91065,0,0.0378
91066,0,0.0274
91067,0,0.0338
91068,0,0.0261
91069,0,0.0099
91070,0,0.0046
91071,0,0.0936
91072,0,0.0068
91073,0,0.0351
91074,0,0.0208
91075,1,0.9536
91076,0,0.0139
91077,0,0.002
91078,0,0.01
91079,0,0.0718
91080,0,0.0408
91081,0,0.0387
91082,1,0.9481
91083,0,0.0158
91084,1,0.7952
91085,1,0.9508
91086,0,0.0243
91087,0,0.0093
91088,0,0.0242
91089,0,0.1066
91090,1,0.8736
91091,0,0.0036
91092,0,0.0015
91093,0,0.0728
91094,0,0.0529
91095,0,0.1666
91096,0,0.0086
91097,0,0.0058
91098,0,0.0168
91099,1,0.987
91100,0,0.0066
91101,0,0.225
91102,0,0.2353
91103,0,0.0424
91104,1,0.9546
91105,0,0.0235
91106,0,0.0478
91107,0,0.02
91108,0,0.0107
91109,0,0.0299
91110,1,0.9639
91111,0,0.0085
91112,0,0.0067
91113,1,0.9693
91114,0,0.014
91115,0,0.0134
91116,0,0.0367
91117,0,0.0912
91118,0,0.0315
91119,0,0.0117
91120,0,0.0399
91121,0,0.0078
91122,0,0.0523
91123,1,0.7987
91124,0,0.0145
91125,1,0.9536
91126,0,0.0076
91127,1,0.9362
91128,0,0.0295
91129,0,0.1313
91130,1,0.9607
91131,0,0.0155
91132,1,0.9787
91133,0,0.0168
91134,1,0.94
91135,0,0.0246
91136,0,0.0505
91137,0,0.0041
91138,0,0.0323
91139,0,0.1879
91140,0,0.0068
91141,0,0.0265
91142,0,0.0234
91143,0,0.0049
91144,1,0.7045
91145,0,0.1107
91146,0,0.0378
91147,0,0.0143
91148,0,0.0122
91149,1,0.8854
91150,0,0.022
91151,0,0.0066
91152,0,0.028
91153,0,0.0307
91154,0,0.4991
91155,0,0.0067
91156,0,0.0069
91157,1,0.943
91158,1,0.7212
91159,0,0.0655
91160,0,0.0632
91161,0,0.0069
91162,0,0.028
91163,0,0.0235
91164,0,0.0619
91165,1,0.9336
91166,0,0.1099
91167,0,0.0115
91168,0,0.0335
91169,0,0.0431
91170,0,0.0728
91171,0,0.0074
91172,0,0.0596
91173,0,0.018
91174,0,0.0665
91175,0,0.0712
91176,0,0.0194
91177,0,0.0752
91178,0,0.0718
91179,0,0.1055
91180,0,0.0156
91181,0,0.0247
91182,0,0.0261
91183,0,0.0647
91184,0,0.0274
91185,0,0.0481
91186,0,0.0183
91187,0,0.0132
91188,0,0.0136
91189,0,0.0546
91190,0,0.0057
91191,0,0.0241
91192,0,0.0281
91193,0,0.0163
91194,0,0.0014
91195,0,0.0113
91196,0,0.0273
91197,0,0.0539
91198,0,0.0083
91199,0,0.1488
91200,0,0.0583
91201,0,0.1041
91202,0,0.0011
91203,0,0.0214
91204,0,0.0184
91205,0,0.2575
91206,1,0.9829
91207,0,0.0379
91208,0,0.0376
91209,0,0.0059
91210,0,0.0165
91211,0,0.2503
91212,0,0.0824
91213,0,0.0042
91214,0,0.014
91215,0,0.0299
91216,0,0.1612
91217,0,0.022
91218,0,0.2848
91219,0,0.0182
91220,0,0.0439
91221,0,0.2123
91222,0,0.0929
91223,0,0.0218
91224,0,0.061
91225,0,0.0319
91226,0,0.0221
91227,1,0.9844
91228,0,0.0108
91229,0,0.0332
91230,0,0.0546
91231,0,0.0043
91232,0,0.0424
91233,0,0.0057
91234,0,0.017
91235,0,0.0984
91236,1,0.9573
91237,0,0.0058
91238,0,0.0159
91239,0,0.1004
91240,0,0.0215
91241,0,0.0023
91242,0,0.0327
91243,0,0.1124
91244,0,0.0158
91245,0,0.0534
91246,1,0.9605
91247,0,0.0989
91248,0,0.0426
91249,1,0.8888
91250,1,0.9291
91251,0,0.1522
91252,0,0.0016
91253,0,0.0452
91254,0,0.0556
91255,0,0.0163
91256,0,0.0019
91257,0,0.0062
91258,0,0.0097
91259,0,0.0136
91260,0,0.0164
91261,0,0.0249
91262,0,0.0071
91263,0,0.0492
91264,0,0.0393
91265,0,0.0017
91266,0,0.0111
91267,0,0.1126
91268,0,0.0157
91269,0,0.0405
91270,0,0.0086
91271,1,0.9922
91272,0,0.0097
91273,0,0.063
91274,0,0.0187
91275,0,0.0379
91276,1,0.7626
91277,0,0.0787
91278,0,0.0009
91279,0,0.0092
91280,1,0.9499
91281,0,0.0224
91282,1,0.945
91283,1,0.5896
91284,0,0.0236
91285,0,0.0041
91286,1,0.975
91287,0,0.0088
91288,0,0.0388
91289,0,0.0424
91290,1,0.9786
91291,0,0.0649
91292,0,0.0059
91293,0,0.0076
91294,1,0.9801
91295,0,0.0183
91296,0,0.0242
91297,0,0.0962
91298,0,0.0541
91299,0,0.033
91300,0,0.0265
91301,0,0.03
91302,0,0.0098
91303,0,0.0218
91304,0,0.0517
91305,0,0.003
91306,0,0.0067
91307,0,0.018
91308,0,0.0107
91309,1,0.9332
91310,0,0.0221
91311,0,0.0195
91312,0,0.0393
91313,0,0.0687
91314,0,0.0034
91315,0,0.0438
91316,0,0.0163
91317,0,0.038
91318,0,0.0996
91319,1,0.9654
91320,0,0.0143
91321,0,0.039
91322,1,0.9826
91323,0,0.0219
91324,0,0.0336
91325,0,0.0346
91326,0,0.0515
91327,0,0.0687
91328,0,0.0092
91329,0,0.1729
91330,0,0.01
91331,0,0.0188
91332,0,0.0595
91333,0,0.0219
91334,1,0.8835
91335,0,0.0031
91336,0,0.1966
91337,0,0.0458
91338,0,0.0909
91339,0,0.0052
91340,0,0.0053
91341,0,0.0263
91342,0,0.0447
91343,0,0.3691
91344,0,0.021
91345,0,0.1442
91346,0,0.0074
91347,0,0.0622
91348,0,0.0062
91349,1,0.9692
91350,0,0.3183
91351,0,0.0041
91352,0,0.0243
91353,0,0.0076
91354,0,0.0052
91355,0,0.0241
91356,0,0.0122
91357,1,0.9575
91358,0,0.0234
91359,0,0.1204
91360,0,0.0091
91361,0,0.0296
91362,0,0.0814
91363,0,0.0668
91364,0,0.0069
91365,0,0.0014
91366,0,0.0148
91367,0,0.0244
91368,0,0.0097
91369,0,0.0626
91370,0,0.0095
91371,0,0.0073
91372,0,0.0014
91373,0,0.0378
91374,0,0.0062
91375,0,0.0113
91376,0,0.0441
91377,1,0.9736
91378,0,0.0162
91379,0,0.0095
91380,0,0.0052
91381,0,0.0109
91382,0,0.0753
91383,0,0.0077
91384,0,0.0235
91385,0,0.0021
91386,0,0.0268
91387,0,0.0535
91388,0,0.0076
91389,0,0.0101
91390,0,0.0328
91391,0,0.0016
91392,0,0.0047
91393,0,0.0134
91394,0,0.0126
91395,0,0.029
91396,0,0.2741
91397,0,0.0015
91398,0,0.0618
91399,0,0.1098
91400,0,0.0164
91401,0,0.018
91402,1,0.9212
91403,0,0.1148
91404,0,0.0756
91405,0,0.3539
91406,0,0.0064
91407,0,0.0048
91408,0,0.1562
91409,0,0.0721
91410,0,0.0121
91411,0,0.017
91412,1,0.9381
91413,0,0.1073
91414,0,0.0627
91415,0,0.0565
91416,0,0.0257
91417,0,0.0312
91418,0,0.0067
91419,1,0.8753
91420,0,0.0145
91421,0,0.0053
91422,0,0.0962
91423,0,0.0503
91424,0,0.0209
91425,0,0.0798
91426,0,0.0151
91427,0,0.0952
91428,0,0.0343
91429,0,0.0202
91430,0,0.0093
